userName,title,rating,review,date,isEdited,app_name,app_id
🤖robogamer🤖,Why did this happen!?,4,The app in general is really good but it just  gave me a notification that said that Netflix got the movie sing 2 but it said that it didn’t get sing 2 when I looked at it. Why in the world did this happen?!,2022-06-23 19:55:06,False,netflix,363590051
valeria1294828,Movies and shows disappear,4,"Overall it’s a really good and useful app 
But I was watching shameless and the next day I search it up and it’s gone idk if I’m the only one having the problem, I was watching Run and then next day it’s gone.?",2022-06-20 03:10:47,False,netflix,363590051
Doggie Loved,PLEASE READ NETFLIX,3,"i love this app, the only complaint that i have is to add more seasons of shows, like ink master. i’m tired of rewatching the same seasons of that show, and would love if you added the other series. you also failed to add season 3 episode 5 of that show and i would love if you added that as well. thanks!",2022-06-08 12:15:31,False,netflix,363590051
dannajr,No idea what to put here,3,"Netflix is amazing! Yet, kinda disappointing. Ever since I started watching some animes, k-dramas and random stuff, one thing caught my eye, “Soul Eater”. I was binge watching this show on Saturdays and Sundays. But now Netflix took it down. What the heck? Not ranting about that but other than that, really good streaming service (I’ll give it 3-4 stars).",2022-04-09 18:08:53,False,netflix,363590051
KathyMingledorff,New episodes not showing up,3,The supposed new episodes of Call the Midwife are not showing up. Where are they? I was really looking forward to that when I got the email and when it shows it advertised on the app. But they are nowhere to be found.,2022-03-28 14:38:15,False,netflix,363590051
lloveea,Episodes.,4,"I have been watching my little pony lately, with my cousins. There used to be more seasons. Now there are only 4, why did you guys remove the other seasons? I would like to get them back, please bring the seasons bag!!! Thank you.",2022-03-23 12:53:41,False,netflix,363590051
daniyah vance 6216,Dear Netflix,4,I find it very weird how Netflix keeps taking off the shoe Dynasty and putting it back on the app while I’m trying to finish and I find it weird how the app shows me the movies Despicable me but I cannot watch it and it has been added !! 🧍🏾‍♀️,2022-03-22 14:15:34,False,netflix,363590051
doughnut DDDD how do you,Good book cost a lot of money,4,I don’t like on how much you have to pay to watch stuff on it but it is a really good app you can watch a lot of nice shows on it there is a lot of good things for little children and I really like that,2022-02-05 03:56:37,False,netflix,363590051
delicousslime,I’m so annoyed,1,"Every time I try to do something on this app it just keeps saying there is a network error. And my network is COMPLETE FINE, and every other apps works perfectly. So I told one of my friends about it and they said to try to sign out. AND NOW THERE IS A “network error” and it won’t even let my sign in. I looked it up and it says to update the app and there is no update.  That is why I rated this app a one star.",2022-03-01 23:59:38,False,netflix,363590051
B. Dingle,PIP,3,"Picture-in-Picture rarely works well. Minimize the app and half the time PIP doesn’t pop up - close the app and try again. An episode ends and the picture is stuck on the end credits, but the audio for the next episode plays - close the app and try again.",2022-02-26 13:13:06,False,netflix,363590051
Adeline.s21,Subtitle issue,4,"When I'm watching a film in another language (specifically a TV show), it stops showing the subtitles and glitches. It would be great to have this fixed. I find constantly reloading the app annoying.",2022-01-25 00:28:00,False,netflix,363590051
unhappy64,Separate movies from series,3,"Sometimes I have the time to watch a movie and sometimes have less time and want to watch a series program. It would be very helpful if there was a separation in my watchlist of series and a movies.
I only watch Netflix on the TV not mobile devices.",2022-01-07 19:22:01,False,netflix,363590051
mehhh gameing,Great but…,4,"It’s an amazing app but I hate the fact that they remove movies and tv shows. Shouldn’t Netflix be a place where they only add, it’s sad because the only other place to watch it is prime video for 2 dollars a season and there are 8",2022-09-03 00:22:28,False,netflix,363590051
zackattack2010,Please put power rangers back on Netflix,4,The app is great at first but you need to put the power rangers back on it was the only reason you got a 4star I will change my mind and give you 5stars if you put all of the power rangers back on,2022-08-12 18:29:05,False,netflix,363590051
thenumbercruncher,Too Difficult Too Signup,3,"For a company that’s bleeding subscribers, I don’t get why they make it impossible for new subscribers to pay. 

While on vacation I want to sign up and pay with credit card or my PayPal. Netflix just auto denies my payment no matter which card I use or if I use PayPal. 

Dumb really. 🙄",2022-08-11 15:48:06,False,netflix,363590051
i give up mom,Netflix makes no SENSE!,3,Ok Netflix great app has good shows movies and everything like that but why did they change rating for The 100. I looked it up on the internet and it said that the 100 might be traumatizing for younger teenagers what is wrong with them. Hope Netflix knows that they make no sense at all!!!!!!!!!!!!,2022-03-07 02:35:13,False,netflix,363590051
woohoo!💗,Stop,1,"Netflix is one of my go-to’s to watch TV, but I don’t appreciate how y’all take off what everyone likes and then put on some off brand version or just something stupid. What happened to the Monster High movies, Coraline, MLP movies, a bunch of Barbie movies, haikyuu, and more. Y’all taking off Angel Beats too. And I know y’all can put things back on because y’all did that with Home. I just don’t understand why y’all gotta do that",2022-07-07 03:15:57,False,netflix,363590051
swindled 33,Please make the games optional,2,"Please make the games an option that people can choose to pay more for. I don't want them or have any interest in them and your raising the monthly rate is so lame. It's already hardly worth paying for and the more you raise the rate, the closer I get to cancelling my subscription. Get rid of the games and give me a lower rate please.",2022-06-20 23:38:40,False,netflix,363590051
nikos crap for today,It is great,5,Netflix is great but can you make a section of horror I do not know if it is already a thing but if it is can you make kid horror section by the way sorry of that is also a thing!,2022-06-13 02:36:45,False,netflix,363590051
lwksbzyjqkqnsyqjiwhzz so,Please,5,Netflix please can you add movies like all the Harry potters movies and more just good teen movies because y’all are taking off good things and I don’t Appreciate this so if you don’t mind please add good things to Netflix,2022-06-06 03:24:49,False,netflix,363590051
ChickenTendie,Trash app with trash shows,1,Canceling my subscription after trying to screen record a scene from stranger things and couldn’t. This led me to the interwebs where i found all of the Netflix shows are being streamed for free!!! Thanks Netflix for not allowing screen recording because i would not have found your free content on the web from searching for a scene to turn into a gif. Cutting my cord today!!,2022-05-31 15:30:23,False,netflix,363590051
