isEdited,date,userName,review,rating,title,app_name,app_id,developerResponse
False,2022-04-09 12:44:28,commercials never buffer,"Trash website, awful service, way too expensive for the almost nothing that it provides. Write down you password because you will be logged out at random. Customer support quickly resolved my problem (because it was super common) and then immediately hung up on me when I asked why they don’t fix it. if there was a cheaper and reliable way to watch sports and the morning news I would be gone in a heartbeat.",1,Garbage,hulu-stream-shows-movies,376510438,
False,2022-09-10 02:16:41,JJS409,"It’s been months since I could get a single video to play on the app. I have updated it multiple times and it makes no difference. It never seems to have any trouble playing the ads though.

Update: same issue months later. If they can make the ads they’re getting paid to play work, they should be able to get the videos I’m paying to watch to work.",1,Funny how the ads work fine but the videos don’t,hulu-stream-shows-movies,376510438,
False,2022-01-24 08:24:36,kvng.chmn,"Just trying to watch a new episode of Attack On Titan and once after the commercials end, the video won’t play. It would say it’s playing on the time and the captions would go along but the actual video won’t play. I tried restarting the app many times and it’s the same issue. It’s gotten to the point where the episode won’t load. Get to fixing this.",2,Fix the glitch,hulu-stream-shows-movies,376510438,
False,2022-01-10 04:30:10,86457963,The only problems I have with this app is that the adds are a bit excessive i feel like there shouldn't be so many adds and then when you replay a scene it replays the adds as well but overall good quality and lots of options,4,It's overall a pretty okay app,hulu-stream-shows-movies,376510438,
False,2022-07-22 16:17:45,Tag3773,"I like Hulu’s content selection, however, often when I try to open the app, it will take forever to open or immediately crash. It makes me want to unsubscribe because it is such a hassle to access the content in my mobile device",3,Apps keeps crashing or takes log to open,hulu-stream-shows-movies,376510438,
False,2022-09-25 02:11:12,BCap,"Don’t even bother when the ad supported version comes with six sometimes seven commercial interruptions on a 20 minute show it’s beyond ridiculous they’re more commercials than show and it’s an insult.

And if they’re that insulting on the ad supported version, I really have no interest in giving them any extra money for the ad free version. I’m sorry it’s just not an acceptable model that anyone should tolerate.",1,Don’t waste your time on ad supported version.  Really,hulu-stream-shows-movies,376510438,
False,2022-09-08 04:35:58,MichaelCorrezW,"Too many ads (ads before the into, ads after the intro, ads in the middle of the show, and ads at the end of the show).

Interface is consistently unresponsive.

Will jump between ads and show because it hasnt completed the entire ad (basically starting the ad then jumping to the show where the ad would have ended, then jumping back to the beginning of the same ad because it didnt play all the way, then jumping back to same point in the show where the ad would have ended, and looping)

Doesnt have a watch history tab. (Im assuming thats because shows can be moved on and off, but no “Recently Watched” section neither)

Movies play OK.

Airplaying shows to your tv doesnt work well, dont waste your time.",1,Worst app to airplay,hulu-stream-shows-movies,376510438,
False,2022-08-03 06:14:34,Noobwhisperer,This app is constantly crashing and freezing with errors. Whenever this happens you have to relaunch it and drag yourself through 3 minutes of commercials to pick up where you left off. It often happens repeatedly and you are stuck in a commercial death spiral for 15 to 20 minutes. Totally unacceptable experience- and for almost 100 bucks/ month subscription fee!,1,Crashing constantly and endless commercials,hulu-stream-shows-movies,376510438,
False,2022-07-31 22:58:32,marshmellow mars910642,I have a bug with watching the shows when I first enter the app and click on a show it plays like normal but with no sound no matter what volume it’s at it won’t play and if you get out and click on it again it says not working try turning your device off for a minute but no matter how long I turn my device off it does not work,2,Bug,hulu-stream-shows-movies,376510438,
False,2022-04-30 04:23:46,"This Nickname is Taken, Too!","… and that’s an extremely low bar to fall under. This app crashes constantly, always has trouble playing video, can’t find a connection, starts without sound… I constantly have to reboot my device, reboot the app, close and restart the video, and on top of it all, even with a paid subscription, it still forces you to watch ads on certain shows. I do not have this problem with ANY other streaming service.",1,WORST streaming app EVER!!,hulu-stream-shows-movies,376510438,
False,2022-01-24 18:47:19,fabi9804,I’m trying to watch anime in subtitles and its not even in sync with the show. Ads keep popping up out of nowhere when they aren’t supposed to. Takes forever to load because it keeps glitching. Have had this experience for a year. Tried to give this app another chance after buying a new phone and I’m still getting the same issues.,2,app issues,hulu-stream-shows-movies,376510438,
False,2022-01-08 15:04:35,hiiiiiiiiii people😜😎🤍🖤,I give it 5 stars because if I’m watching a show and it is still coming out I can watch it the day it comes out ( this might only be for certain shows) and then I don’t get any spoilers which I love,5,Idk what to put here,hulu-stream-shows-movies,376510438,
False,2022-09-27 05:49:55,Jensunday,I recently did the latest update and hard reset to clean up my iPad. I decided against using a backup and installed all of my apps individually. Now there is some bug in the login screen that says something went wrong and I cannot login. My login works fine on my iPhone and Apple TV. Please fix this bug.,3,Can’t login on iPad mini 2,hulu-stream-shows-movies,376510438,
False,2022-09-12 14:21:49,Bed deb 2012,"I have three channels I watch live.  HGTV, Food Network and NBC.  NEVER are both Food Network and HGTV there for me to pick from even though I flip between these two 95% of the time.  I have tried deleting from “My Stuff” those dozens of channels I NEVER watch several times.  Why?  I pay over $100 a month.  You act like it can be personalized.  Yet EVERYDAY, I have to search for either HGTV or Food Network whichever IS NOT there waiting for me.  (Basically, the ONLY 2 channels I watch). Ridiculous.",1,Why???,hulu-stream-shows-movies,376510438,
