rating,isEdited,title,date,review,userName,app_name,app_id
4,False,Great App,2022-01-09 01:08:11,"Great app and easy to use. My only con is that when you’re watching a tv show, when the show ends, it won’t automatically play the next episode. If there is a way to change the settings, I’d love to know how, but I can’t find the way",Josh Fieldy,disney,1446075923
1,False,Only got this for book of Boba fett,2022-01-14 20:43:59,Episode 3 was a total mess. How did you let it air??? You already ruined the movies and now you just ruined the series with the most promise of any show in a decade. What a joke! Mystery and intrigue turns b-budget joke. The first two episodes were amazing. And now it’s just a pathetic b-cast of hasbeens. I’m done with starwars. Done with Disney. You killed a franchise worth 20-50 billion and pocket chump change for your effort. Never again. Bye.,ScottByrns,disney,1446075923
5,False,I love Disney+,2022-01-02 23:33:36,I love Disney+ because they have so many good movies all of them I think you’re amazing and I can’t wait for more movies to come out on Disney+ and some of my friends said  deleted Tiana on Disney+ is that true you,audriana Ayala,disney,1446075923
4,False,DISNEY ADD SEASON THREE OF BLUEY,2022-08-03 17:32:15,Dear Disney I love the show bluey but this year on September 20th could you please add season three of bluey I’ve been waiting so long for it to come this is the one thing I want you to do I’ve asked Disney cast members who know what bluey is an the said it will be this year so please add it on Disney plus : from Chelsea : to Disney,denastine,disney,1446075923
4,False,This is a great app,2022-03-16 22:54:50,"I love this app and all the movies in it, there is just one problem… I was messing around in settings and it set me to kids when i was avoiding that. Now i can’t change it and i’m kind of frustrated because i am over 12.",Allie 😝,disney,1446075923
1,False,Terrible,2022-07-27 00:33:47,"It’s no surprise that this app doesn’t work well not unlike the ESPN app. It’s constantly buffering or giving the error message and it’s highly unlikely that you will be able to get through or sometimes even start a movie without some issue. Considering the high cost of everything Disney related, one would think that they would put out a better product.",qeeryuinsicncnee d,disney,1446075923
5,False,Phenomenal,2022-06-21 15:03:02,"Disney Plus is absolutely the best streaming app that there is. I prove the way that it’s organized by age level, genre, and so many other things to help you find the best thing for you. Definitely awesome.",#I heart Great Danes,disney,1446075923
3,False,Fix it,2022-05-18 03:03:38,"On my downloads, when I try to go back a couple of seconds it sometimes freezes. Also when watching it would not play and kick me out. Please fix it. Also when logging out and then logging in it finally worked",natalya.os,disney,1446075923
1,False,Must select profile on startup on Apple TV,2022-05-14 14:03:26,"This app gets 1 star for a simple reason.  On the Apple TV version of this app, I have to select a profile.  There is no setting to turn that screen off, or simply set a default profile for a given device.  Even more annoying, I only have ONE profile.  All that screen does is encourage me to create another profile and share my password with a neighbor.  STOP THE PROFILE SELECTION MADNESS!!",CptnYawp,disney,1446075923
4,False,It need more,2022-03-13 22:37:12,It need more Disney movies and also I. Wish I could let you skip 10 seconds like Netflix and stuff I can get bored of Disney+ very easily I’m not gonna make this real too long and also it takes forever to download,I need money girl,disney,1446075923
1,False,App no longer works in iOS 12,2022-02-23 01:05:06,"The app now prompts an update to 2.4.5 and won’t work without it. App Store won’t download it since its not compatible with iOS 12. A pop up suggests to download the latest compatible version, but then won’t download it or let me use the old version if I already have it. So Disney+ no longer works, even though the old version worked just fine. Frustrating!",Gromit_dirt,disney,1446075923
4,False,It good but the is this glitch that it kick you out Again and again and again,2022-09-28 22:54:31,Kicks you out again and again and again and again and again constantly,yeyeynwind,disney,1446075923
5,False,Absolutely SICK!,2022-09-27 01:54:35,It’s awesome because whenever me and my family watch a movie we always go to disney+ and when I’m at an airport waiting for my flight i can watch the Simpsons with my dad,michaeldabtsfan+rage,disney,1446075923
1,False,No Lgbq+ movies or Show,2022-09-19 03:42:12,"So I love Disney but no Lgbq+ movie or shows like come on Disney it’s 2022 you need to step up your game you aren’t embracing us like you do with the black Community I understand that some people hate black people i love black people but some people are homophonic and it’s not fair and i would like something outside of pride month and we should be seen more like I love your movies and tv show but step it up people

From me🙂",relly osun gome,disney,1446075923
1,False,Eh,2022-09-18 13:15:21,Love Disney + only issue is that my accounts been on hold for a month Iv “updated” payment method like 30 times and hit refresh and still hasn’t charged my card Iv logged out logged back in and still wants me to “update payment method or refresh” if it won’t charge my card I guess I’ll have no choice then to just remove Disney + off my phone all together no reason to have apps I can’t use lol,Original 240,disney,1446075923
5,False,Best app ever!,2022-07-29 21:35:20,"Disney plus is the best! There are some glitches but other than that it’s a really great app. I love how you can download shows for when you travel.😀 I think you should download Disney plus.👍👍👍

🍄🌹🌺🌸🌷🎋🎍🌱💐",Brynnleigh Matthews,disney,1446075923
5,False,Please add Cory in the house,2022-07-11 21:42:30,Love this app will Cory in the house be added to Disney plus please consider adding it for the next update thank you can’t wait to see what the next update will bring please add Cory in the house soon,bcde78,disney,1446075923
5,False,The best app in the universe,2022-06-23 20:29:35,I love this app its the best i love all the movies they are amazing it always adds something new so you can never get bored i love all the musicals they are amazing i love watching hamilton i hope you get this app,es una buena app para mi nino,disney,1446075923
5,False,Disney+,2022-06-17 00:19:25,Disney+ has so many different movies and I love all of them my favorite movie is descendants my dad‘s favorite movie is Black Panther and my mom loves frozen and my brother loves ravens home and the icons are just so cool And my name is Savannah Kiiru and I am seven years old send,🥰🙃🙃🙃🙃🙃🙃🙃🥰🥰🥰🥰🥰,disney,1446075923
